date,machine_name,region_id,sex,genotype,compound,vial_date,start_hour,concentration,baseline_days
2021-08-12,ETHOSCOPE_125,17,male,CS,pymetrozine,30/07/2021,ZT0,1,0
2021-08-12,ETHOSCOPE_125,18,male,CS,pymetrozine,30/07/2021,ZT0,1,0
2021-08-12,ETHOSCOPE_125,19,male,CS,pymetrozine,30/07/2021,ZT0,1,0
2021-08-12,ETHOSCOPE_125,20,male,CS,pymetrozine,30/07/2021,ZT0,1,0
2021-08-12,ETHOSCOPE_125,21,male,CS,pymetrozine,30/07/2021,ZT0,1,0
2021-08-12,ETHOSCOPE_125,22,male,CS,pymetrozine,30/07/2021,ZT0,1,0
2021-08-12,ETHOSCOPE_125,23,male,CS,pymetrozine,30/07/2021,ZT0,1,0
2021-08-12,ETHOSCOPE_125,24,male,CS,pymetrozine,30/07/2021,ZT0,1,0
2021-08-18,ETHOSCOPE_151,1,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,2,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,3,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,4,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,5,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,6,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,7,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,8,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,9,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,10,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,11,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,12,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,13,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,14,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,15,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,16,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,17,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,18,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,19,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,20,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,21,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,22,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,23,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-18,ETHOSCOPE_151,24,male,CS,flubendiamde,02/08/2021,ZT1,1,-0.0417
2021-08-20,ETHOSCOPE_108,1,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,2,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,3,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,4,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,5,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,6,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,7,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,8,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,9,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,10,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,11,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,12,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,13,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,14,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,15,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,16,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,17,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,18,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,19,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,20,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,21,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,22,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,23,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_108,24,male,CS,flubendiamde,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,1,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,2,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,3,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,4,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,5,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,6,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,7,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,8,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,9,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,10,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,11,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,12,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,13,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,14,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,15,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,16,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,17,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,18,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,19,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,20,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,21,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,22,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,23,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-20,ETHOSCOPE_147,24,male,CS,dieldrin,04/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,1,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,2,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,3,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,4,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,5,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,6,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,7,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,8,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,9,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,10,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,11,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,12,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,13,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,14,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,15,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,16,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,17,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,18,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,19,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,20,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,21,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,22,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,23,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_261,24,male,CS,flubendiamde,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,1,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,2,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,3,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,4,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,5,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,6,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,7,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,8,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,9,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,10,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,11,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,12,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,13,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,14,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,15,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,16,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,17,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,18,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,19,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,20,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,21,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,22,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,23,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-08-24,ETHOSCOPE_151,24,male,CS,dieldrin,09/08/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,1,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,2,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,3,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,4,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,5,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,6,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,7,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,8,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,9,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,10,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,11,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,12,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,13,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,14,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,15,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,16,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,17,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,18,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,19,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,20,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,21,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,22,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,23,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_261,24,male,CS,Syn_cpd_1,22/10/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,1,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,2,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,3,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,4,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,5,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,6,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,7,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,8,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,9,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,10,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,11,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,12,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,13,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,14,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,15,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,16,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,17,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,18,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,19,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,20,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,21,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,22,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,23,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_252,24,male,CS,Syn_cpd_1,02/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,1,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,2,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,3,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,4,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,5,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,6,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,7,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,8,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,9,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,10,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,11,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,12,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,13,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,14,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,15,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,16,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,17,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,18,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,19,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,20,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,21,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,22,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,23,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_148,24,male,CS,Syn_cpd_1,26/11/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,1,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,2,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,3,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,4,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,5,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,6,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,7,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,8,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,9,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,10,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,11,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,12,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,13,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,14,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,15,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,16,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,17,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,18,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,19,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,20,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,21,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,22,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,23,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_217,24,male,CS,permethrin,22/10/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,1,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,2,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,3,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,4,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,5,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,6,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,7,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,8,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,9,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,10,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,11,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,12,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,13,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,14,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,15,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,16,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,17,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,18,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,19,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,20,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,21,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,22,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,23,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-11-15,ETHOSCOPE_109,24,male,CS,permethrin,02/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,1,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,2,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,3,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,4,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,5,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,6,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,7,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,8,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,9,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,10,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,11,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,12,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,13,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,14,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,15,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,16,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,17,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,18,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,19,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,20,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,21,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,22,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,23,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-12-10,ETHOSCOPE_259,24,male,CS,permethrin,26/11/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_147,1,male,CS,flonicamid,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_147,2,male,CS,flonicamid,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_147,3,male,CS,flonicamid,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_147,4,male,CS,flonicamid,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_147,5,male,CS,flonicamid,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_147,6,male,CS,flonicamid,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_147,7,male,CS,flonicamid,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_147,8,male,CS,flonicamid,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_147,9,male,CS,flonicamid,22/10/2021,ZT0,1,0
2021-11-04,ETHOSCOPE_147,10,male,CS,flonicamid,22/10/2021,ZT0,1,0
